ClientID,ClientName,ClientType,Region,Country,RelationshipManager,KYCStatus,KYCSubmissionDate,KYCLastUpdate,ExpiryDate,SourceSystem,RiskRating,ReviewFrequency,AssetsUnderManagement,DaysToExpiry
C101757,Greenfield Partners 1757,Corporate,North America,Canada,RM_20,Valid,2024-08-17,2024-11-14,2026-05-30,Batch Upload,Medium,Semi-Annual,19402007.61,221
C101758,Acme Ltd 1758,Corporate,EMEA,Netherlands,RM_32,Valid,2022-05-23,2022-10-14,2024-09-26,Manual Entry,Critical,Semi-Annual,41407519.0,-390
C101759,Atlas Partners 1759,Corporate,LATAM,Colombia,RM_46,Valid,2022-08-19,2022-12-09,2023-07-07,Batch Upload,Critical,Annual,37922222.18,-837
C101760,Summit Investments 1760,Corporate,Oceania,New Zealand,RM_22,Missing,2022-02-02,2022-07-03,2024-01-19,Manual Entry,High,Annual,48022268.99,-641
C101761,Chen Wang,Individual,Oceania,New Zealand,RM_08,Valid,2023-06-24,2023-08-25,2025-07-31,Onboarding Portal,Low,Annual,69162.5,-82
C101762,Chen Singh,Individual,EMEA,United Kingdom,RM_21,Valid,2023-03-29,2023-07-22,2024-02-09,Onboarding Portal,Low,Annual,233924.24,-620
C101763,Horizon Enterprises 1763,Corporate,LATAM,Colombia,RM_23,Valid,2022-03-30,2022-04-13,2023-07-07,Manual Entry,Critical,Annual,39023723.28,-837
C101764,Chen Wang,Individual,North America,Canada,RM_01,Valid,2023-04-15,2023-08-21,2024-11-30,Manual Entry,Low,Annual,109975.37,-325
C101765,Pioneer Holdings 1765,Corporate,Oceania,New Zealand,RM_01,Valid,2024-01-01,2024-03-19,2026-02-15,Salesforce,Critical,Semi-Annual,22339404.52,117
C101766,Atlas Enterprises 1766,Corporate,Oceania,Australia,RM_41,Expired,2022-07-23,2022-11-14,2022-04-20,Salesforce,Low,Annual,619971.24,-1280
C101767,Summit Enterprises 1767,Corporate,APAC,Singapore,RM_11,Valid,2023-08-07,2023-10-29,2024-04-27,Onboarding Portal,Critical,Quarterly,42320110.9,-542
C101768,Horizon Group 1768,Corporate,EMEA,Netherlands,RM_18,Valid,2023-11-18,2024-03-23,2026-01-05,Manual Entry,High,Quarterly,3078130.51,76
C101769,Priya Johnson,Individual,LATAM,Chile,RM_41,Pending Review,2022-12-02,2023-03-14,2023-07-31,Manual Entry,Low,Semi-Annual,187499.65,-813
C101770,Greenfield Holdings 1770,Corporate,EMEA,Germany,RM_05,Valid,2023-06-28,2023-12-31,2024-07-04,Onboarding Portal,Critical,Annual,48402937.69,-474
C101771,Maria Garcia,Individual,LATAM,Argentina,RM_50,Valid,2024-07-16,2025-01-04,2025-02-20,Batch Upload,Low,Annual,198157.71,-243
C101772,Atlas Ltd 1772,Corporate,EMEA,France,RM_04,Valid,2022-09-03,2023-01-13,2024-09-12,Batch Upload,Critical,Annual,36322757.13,-404
C101773,Pioneer Partners 1773,Corporate,EMEA,Germany,RM_46,Pending Review,2023-04-23,2023-05-22,2025-04-02,Salesforce,Medium,Annual,22491429.5,-202
C101774,Zenith Enterprises 1774,Corporate,Oceania,Australia,RM_19,Missing,2022-06-05,2022-08-26,2024-08-03,Batch Upload,High,Semi-Annual,27437378.28,-444
C101775,Summit Investments 1775,Corporate,APAC,China,RM_26,Valid,2024-03-13,2024-07-12,2025-05-04,Manual Entry,High,Annual,34705452.63,-170
C101776,Mohammed Garcia,Individual,Africa,Kenya,RM_10,Valid,2022-04-22,2022-10-05,2023-10-09,Batch Upload,Low,Annual,199326.84,-743
C101777,Lee Johnson,Individual,APAC,China,RM_16,Expired,2022-11-01,2023-01-15,2021-01-27,Manual Entry,Low,Semi-Annual,225629.13,-1728
C101778,Summit Group 1778,Corporate,EMEA,United Kingdom,RM_46,Valid,2022-03-07,2022-07-27,2023-05-06,Onboarding Portal,Medium,Semi-Annual,28348031.03,-899
C101779,Acme Holdings 1779,Corporate,Oceania,New Zealand,RM_43,Valid,2022-03-20,2022-05-22,2023-09-06,Manual Entry,Medium,Semi-Annual,32779699.31,-776
C101780,Acme Partners 1780,Corporate,Oceania,Australia,RM_36,Valid,2022-03-26,2022-06-21,2024-03-23,Manual Entry,High,Semi-Annual,23304235.31,-577
C101781,Maria Patel,Individual,APAC,Australia,RM_28,Valid,2022-12-04,2023-05-10,2025-01-27,Onboarding Portal,Low,Annual,235385.39,-267
C101782,Summit Partners 1782,Corporate,Africa,South Africa,RM_08,Valid,2024-08-16,2024-08-20,2025-08-04,Onboarding Portal,Medium,Semi-Annual,2088460.81,-78
C101783,Greenfield Ltd 1783,Corporate,Oceania,Australia,RM_39,Pending Review,2024-03-13,2024-09-24,2025-12-05,Salesforce,Medium,Annual,25912820.94,45
C101784,Atlas Group 1784,Corporate,EMEA,Netherlands,RM_24,Valid,2022-07-31,2022-12-17,2024-01-30,Manual Entry,Medium,Semi-Annual,7084021.05,-630
C101785,Riverside Enterprises 1785,Corporate,Africa,Egypt,RM_39,Missing,2022-10-16,2022-10-22,2023-07-30,Onboarding Portal,Critical,Annual,25371833.27,-814
C101786,Alice Wang,Individual,Oceania,New Zealand,RM_38,Valid,2022-06-07,2022-08-12,2023-08-29,Manual Entry,Low,Quarterly,15485.95,-784
C101787,Atlas Holdings 1787,Corporate,EMEA,France,RM_40,Valid,2023-11-18,2023-11-21,2024-12-20,Salesforce,High,Annual,16225007.7,-305
C101788,Pioneer Partners 1788,Corporate,EMEA,UAE,RM_22,Missing,2022-03-02,2022-09-05,2024-08-15,Onboarding Portal,High,Semi-Annual,31729180.96,-432
C101789,Chen Kumar,Individual,LATAM,Argentina,RM_33,Valid,2022-10-04,2022-10-13,2024-06-22,Batch Upload,Low,Annual,181989.14,-486
C101790,Atlas Enterprises 1790,Corporate,LATAM,Brazil,RM_02,Missing,2023-02-23,2023-05-09,2025-03-04,Manual Entry,Critical,Quarterly,48686500.16,-231
C101791,Horizon Group 1791,Corporate,Africa,Egypt,RM_31,Expired,2022-10-15,2022-12-09,2021-03-27,Onboarding Portal,Medium,Semi-Annual,38253759.02,-1669
C101792,Pioneer Investments 1792,Corporate,North America,Mexico,RM_02,Expired,2024-02-17,2024-07-11,2023-03-18,Onboarding Portal,Medium,Annual,28442680.3,-948
C101793,Mohammed Wang,Individual,LATAM,Brazil,RM_28,Valid,2023-09-29,2024-03-10,2025-08-30,Salesforce,Low,Annual,226300.55,-52
C101794,Pioneer Enterprises 1794,Corporate,EMEA,United Kingdom,RM_01,Missing,2023-11-22,2024-02-24,2025-11-11,Batch Upload,High,Annual,40743644.49,21
C101795,Zenith Corp 1795,Corporate,Oceania,Australia,RM_06,Missing,2022-11-13,2023-03-15,2023-07-10,Manual Entry,Medium,Annual,20387572.01,-834
C101796,Zenith Group 1796,Corporate,North America,Mexico,RM_48,Pending Review,2022-09-25,2023-03-14,2024-11-02,Onboarding Portal,High,Annual,11360490.44,-353
C101797,Alice Patel,Individual,Africa,South Africa,RM_02,Valid,2024-03-10,2024-03-29,2025-02-23,Onboarding Portal,Low,Annual,134362.22,-240
C101798,Mohammed Garcia,Individual,Oceania,Australia,RM_37,Valid,2024-09-22,2024-12-23,2026-03-22,Onboarding Portal,Low,Annual,55671.88,152
C101799,Atlas Holdings 1799,Corporate,North America,Mexico,RM_27,Valid,2024-08-04,2024-10-22,2025-06-21,Onboarding Portal,Medium,Annual,17054021.67,-122
C101800,Horizon Holdings 1800,Corporate,APAC,Singapore,RM_16,Valid,2022-06-01,2022-09-22,2022-12-22,Onboarding Portal,High,Annual,5058972.89,-1034
C101801,Pioneer Group 1801,Corporate,Africa,South Africa,RM_35,Valid,2023-04-30,2023-07-06,2024-07-22,Salesforce,Medium,Quarterly,31575203.79,-456
C101802,Chen Singh,Individual,APAC,India,RM_28,Valid,2022-01-04,2022-03-02,2023-01-16,Salesforce,Low,Annual,170314.42,-1009
C101803,Pioneer Holdings 1803,Corporate,EMEA,Netherlands,RM_27,Valid,2022-05-23,2022-10-03,2023-12-07,Batch Upload,Medium,Semi-Annual,19657100.13,-684
C101804,Zenith LLC 1804,Corporate,Oceania,New Zealand,RM_16,Valid,2023-09-07,2023-10-08,2025-09-23,Onboarding Portal,Medium,Annual,10998177.81,-28
C101805,Summit LLC 1805,Corporate,North America,United States,RM_15,Valid,2023-02-27,2023-08-12,2023-11-03,Salesforce,Medium,Quarterly,5708273.41,-718
C101806,Riverside Corp 1806,Corporate,LATAM,Brazil,RM_41,Valid,2023-09-13,2024-01-23,2024-03-11,Salesforce,Medium,Quarterly,18308560.28,-589
C101807,Summit Corp 1807,Corporate,LATAM,Chile,RM_40,Valid,2024-05-02,2024-08-04,2026-07-23,Batch Upload,Medium,Annual,49343571.31,275
C101808,Zenith Group 1808,Corporate,North America,United States,RM_31,Valid,2024-01-23,2024-02-07,2025-03-02,Batch Upload,High,Annual,49245120.5,-233
C101809,Pioneer Investments 1809,Corporate,Africa,Egypt,RM_48,Valid,2022-01-10,2022-04-18,2022-10-24,Manual Entry,High,Quarterly,30782130.81,-1093
C101810,Carlos Wang,Individual,APAC,India,RM_07,Valid,2023-05-17,2023-11-16,2024-08-21,Batch Upload,Low,Quarterly,184419.65,-426
C101811,Greenfield Partners 1811,Corporate,Africa,Egypt,RM_19,Valid,2023-05-12,2023-05-23,2025-01-19,Salesforce,Medium,Annual,43736536.36,-275
C101812,Atlas Enterprises 1812,Corporate,North America,Canada,RM_40,Valid,2022-06-11,2022-11-24,2024-09-15,Manual Entry,Medium,Annual,12006305.4,-401
C101813,Acme LLC 1813,Corporate,EMEA,United Kingdom,RM_01,Valid,2022-02-01,2022-03-25,2022-04-30,Salesforce,High,Annual,22138895.17,-1270
C101814,Mohammed Smith,Individual,EMEA,Germany,RM_27,Valid,2024-01-10,2024-07-24,2025-11-18,Batch Upload,Medium,Quarterly,8206.08,28
C101815,Horizon LLC 1815,Corporate,Oceania,Australia,RM_22,Valid,2024-08-21,2024-12-22,2026-06-01,Salesforce,High,Annual,10711041.22,223
C101816,Zenith Enterprises 1816,Corporate,EMEA,France,RM_31,Valid,2024-09-12,2025-02-18,2025-04-04,Manual Entry,High,Annual,12665953.93,-200
C101817,Pioneer Group 1817,Corporate,LATAM,Colombia,RM_07,Valid,2023-11-07,2024-03-17,2025-06-28,Onboarding Portal,Critical,Annual,45742184.71,-115
C101818,Summit Holdings 1818,Corporate,EMEA,Netherlands,RM_12,Valid,2023-11-15,2024-01-01,2025-03-29,Batch Upload,Critical,Annual,32308651.97,-206
C101819,Summit Holdings 1819,Corporate,Oceania,New Zealand,RM_06,Missing,2022-03-19,2022-08-31,2023-06-22,Batch Upload,High,Semi-Annual,17068163.3,-852
C101820,Acme Enterprises 1820,Corporate,APAC,Singapore,RM_48,Valid,2022-01-02,2022-01-05,2023-08-06,Batch Upload,High,Annual,46201723.03,-807
C101821,Mohammed Smith,Individual,North America,United States,RM_20,Expired,2022-10-22,2023-01-10,2021-11-21,Salesforce,Medium,Quarterly,177694.02,-1430
C101822,Zenith Enterprises 1822,Corporate,North America,Mexico,RM_40,Valid,2022-04-17,2022-04-18,2022-08-02,Onboarding Portal,Critical,Quarterly,39988143.46,-1176
C101823,Greenfield LLC 1823,Corporate,EMEA,France,RM_10,Missing,2023-07-09,2023-07-29,2023-11-03,Batch Upload,Medium,Annual,46305098.82,-718
C101824,John Johnson,Individual,LATAM,Argentina,RM_10,Pending Review,2024-08-20,2025-02-21,2027-02-07,Onboarding Portal,Low,Semi-Annual,214960.18,474
C101825,Atlas Partners 1825,Corporate,Africa,Kenya,RM_18,Valid,2023-12-12,2023-12-13,2024-04-23,Onboarding Portal,Medium,Annual,42790108.21,-546
C101826,Atlas LLC 1826,Corporate,North America,Mexico,RM_38,Missing,2022-09-29,2022-11-19,2023-05-04,Salesforce,High,Semi-Annual,40095467.18,-901
C101827,Riverside Investments 1827,Corporate,LATAM,Chile,RM_08,Valid,2022-12-26,2023-06-01,2024-06-24,Batch Upload,High,Annual,15356443.61,-484
C101828,Riverside Group 1828,Corporate,Oceania,New Zealand,RM_17,Valid,2022-01-29,2022-07-18,2023-01-27,Onboarding Portal,Critical,Annual,49985412.21,-998
C101829,Summit LLC 1829,Corporate,Africa,South Africa,RM_41,Valid,2022-04-19,2022-09-05,2024-01-03,Manual Entry,High,Annual,32473561.02,-657
C101830,Acme Partners 1830,Corporate,APAC,Singapore,RM_36,Expired,2023-11-10,2024-01-23,2021-11-15,Manual Entry,Medium,Quarterly,6796835.92,-1436
C101831,Carlos Johnson,Individual,Oceania,New Zealand,RM_48,Missing,2022-06-30,2022-06-30,2024-03-19,Onboarding Portal,Low,Semi-Annual,227306.07,-581
C101832,Alice Singh,Individual,Africa,Nigeria,RM_43,Valid,2023-02-28,2023-09-15,2024-07-01,Manual Entry,Low,Annual,30842.41,-477
C101833,Acme Holdings 1833,Corporate,LATAM,Colombia,RM_29,Missing,2023-01-15,2023-06-03,2024-02-13,Onboarding Portal,Critical,Quarterly,48690392.45,-616
C101834,Maria Patel,Individual,LATAM,Colombia,RM_17,Missing,2022-11-19,2023-04-16,2023-09-07,Batch Upload,Low,Annual,199741.09,-775
C101835,Riverside Enterprises 1835,Corporate,LATAM,Argentina,RM_35,Pending Review,2022-12-06,2023-01-18,2024-04-11,Manual Entry,Critical,Annual,28770525.11,-558
C101836,Pioneer Corp 1836,Corporate,LATAM,Argentina,RM_07,Valid,2022-05-17,2022-10-31,2024-06-01,Batch Upload,Medium,Annual,49945880.79,-507
C101837,Riverside Investments 1837,Corporate,Africa,Kenya,RM_17,Missing,2024-03-24,2024-06-20,2025-06-07,Salesforce,Critical,Annual,40091942.75,-136
C101838,Pioneer Investments 1838,Corporate,Oceania,New Zealand,RM_39,Valid,2022-08-13,2022-12-13,2024-05-30,Salesforce,Medium,Annual,18781744.3,-509
C101839,Chen Wang,Individual,APAC,Japan,RM_34,Valid,2023-04-22,2023-10-20,2025-05-19,Onboarding Portal,Low,Annual,161586.6,-155
C101840,Zenith Corp 1840,Corporate,APAC,Singapore,RM_19,Valid,2024-03-11,2024-04-01,2025-10-02,Batch Upload,Medium,Annual,35322437.4,-19
C101841,Lee Wang,Individual,Africa,Kenya,RM_06,Valid,2022-11-10,2023-01-08,2024-04-16,Batch Upload,Low,Annual,11779.04,-553
C101842,Maria Garcia,Individual,EMEA,Germany,RM_29,Valid,2022-09-04,2023-01-25,2024-11-29,Onboarding Portal,Low,Semi-Annual,65237.38,-326
C101843,Greenfield Ltd 1843,Corporate,Africa,Nigeria,RM_01,Valid,2022-12-14,2023-03-08,2023-07-20,Onboarding Portal,Medium,Annual,7258334.94,-824
C101844,Atlas Group 1844,Corporate,LATAM,Chile,RM_35,Valid,2022-12-19,2023-02-10,2024-04-05,Manual Entry,Critical,Quarterly,44240867.08,-564
C101845,Pioneer LLC 1845,Corporate,LATAM,Argentina,RM_20,Valid,2023-08-06,2023-08-24,2024-12-07,Salesforce,Medium,Semi-Annual,1427609.09,-318
C101846,Summit Enterprises 1846,Corporate,LATAM,Brazil,RM_01,Valid,2022-09-01,2022-10-22,2024-04-16,Batch Upload,High,Annual,11423522.0,-553
C101847,Summit LLC 1847,Corporate,North America,Canada,RM_17,Missing,2023-03-31,2023-07-27,2025-02-17,Onboarding Portal,Critical,Annual,29099758.04,-246
C101848,Lee Garcia,Individual,EMEA,France,RM_28,Valid,2024-04-29,2024-10-29,2025-10-12,Manual Entry,Medium,Quarterly,21773.13,-9
C101849,Greenfield Holdings 1849,Corporate,Africa,South Africa,RM_09,Valid,2024-09-05,2025-01-19,2026-12-06,Onboarding Portal,Low,Quarterly,11284371.72,411
C101850,Horizon Group 1850,Corporate,LATAM,Brazil,RM_01,Valid,2024-03-26,2024-04-10,2025-10-27,Salesforce,Low,Semi-Annual,3900836.13,6
C101851,Summit Holdings 1851,Corporate,EMEA,Germany,RM_36,Valid,2023-03-20,2023-04-04,2023-05-24,Batch Upload,Medium,Annual,27612157.23,-881
C101852,Priya Singh,Individual,EMEA,UAE,RM_11,Missing,2022-11-24,2023-04-10,2023-10-27,Manual Entry,Low,Annual,195162.38,-725
C101853,Riverside Holdings 1853,Corporate,Africa,South Africa,RM_17,Valid,2023-09-26,2023-11-20,2024-01-05,Manual Entry,Critical,Annual,21793964.94,-655
C101854,Zenith Partners 1854,Corporate,APAC,Australia,RM_15,Valid,2022-08-25,2022-11-19,2024-03-25,Onboarding Portal,High,Semi-Annual,16622958.88,-575
C101855,Zenith Ltd 1855,Corporate,Oceania,New Zealand,RM_39,Valid,2023-06-12,2023-08-09,2024-03-23,Manual Entry,High,Annual,41667711.51,-577
C101856,Riverside LLC 1856,Corporate,LATAM,Brazil,RM_27,Missing,2023-09-21,2023-11-24,2024-11-25,Salesforce,High,Semi-Annual,33800541.74,-330
C101857,Horizon Partners 1857,Corporate,LATAM,Brazil,RM_04,Valid,2022-09-14,2022-09-28,2024-06-27,Batch Upload,Medium,Semi-Annual,12013070.93,-481
C101858,Riverside Ltd 1858,Corporate,LATAM,Chile,RM_03,Missing,2023-02-08,2023-08-20,2024-04-05,Salesforce,Critical,Annual,31319370.16,-564
C101859,Riverside Enterprises 1859,Corporate,LATAM,Colombia,RM_37,Valid,2022-01-17,2022-03-13,2022-08-01,Onboarding Portal,Critical,Semi-Annual,39911586.54,-1177
C101860,Pioneer Partners 1860,Corporate,North America,Mexico,RM_14,Valid,2022-05-21,2022-09-27,2022-11-16,Manual Entry,Medium,Annual,20882346.94,-1070
C101861,Chen Patel,Individual,Oceania,Australia,RM_08,Expired,2022-06-27,2022-08-23,2021-08-21,Manual Entry,Low,Semi-Annual,229102.02,-1522
C101862,Acme Partners 1862,Corporate,North America,Mexico,RM_36,Expired,2023-07-07,2023-08-14,2022-08-12,Batch Upload,High,Quarterly,33222496.78,-1166
C101863,Acme LLC 1863,Corporate,LATAM,Brazil,RM_48,Valid,2024-06-08,2024-09-06,2025-10-01,Batch Upload,Low,Semi-Annual,11188464.79,-20
C101864,Carlos Kumar,Individual,North America,Mexico,RM_40,Expired,2022-10-27,2023-02-04,2021-04-02,Manual Entry,Low,Quarterly,134185.19,-1663
C101865,Chen Singh,Individual,LATAM,Argentina,RM_27,Valid,2022-04-05,2022-07-11,2023-07-09,Salesforce,Low,Annual,126460.15,-835
C101866,Alice Patel,Individual,Oceania,Australia,RM_28,Expired,2024-06-17,2024-09-10,2024-05-20,Manual Entry,Low,Annual,49967.07,-519
C101867,Pioneer Partners 1867,Corporate,Africa,South Africa,RM_44,Valid,2023-01-17,2023-06-15,2025-01-13,Onboarding Portal,High,Annual,24263549.27,-281
C101868,Priya Kumar,Individual,LATAM,Colombia,RM_49,Valid,2024-02-04,2024-06-09,2024-12-15,Salesforce,Low,Annual,28987.02,-310
C101869,Priya Singh,Individual,Africa,Kenya,RM_07,Missing,2023-09-01,2024-01-06,2024-04-15,Salesforce,Low,Semi-Annual,224537.27,-554
C101870,Horizon Holdings 1870,Corporate,Africa,Nigeria,RM_14,Missing,2022-06-15,2022-10-25,2024-01-18,Onboarding Portal,Critical,Annual,43975551.86,-642
C101871,Carlos Wang,Individual,LATAM,Chile,RM_33,Valid,2023-10-07,2023-12-04,2024-04-29,Salesforce,Low,Semi-Annual,161788.22,-540
C101872,John Patel,Individual,North America,Mexico,RM_42,Valid,2024-06-17,2024-12-23,2025-11-15,Batch Upload,Low,Annual,116605.29,25
C101873,Atlas Corp 1873,Corporate,LATAM,Colombia,RM_08,Pending Review,2023-12-20,2024-02-13,2024-10-15,Salesforce,Critical,Annual,48632338.69,-371
C101874,Riverside Ltd 1874,Corporate,Africa,Egypt,RM_19,Valid,2024-06-19,2024-10-18,2024-12-26,Batch Upload,Medium,Annual,41107767.81,-299
C101875,Pioneer Corp 1875,Corporate,APAC,Australia,RM_14,Valid,2023-09-13,2024-03-29,2025-02-15,Manual Entry,High,Annual,44023879.54,-248
C101876,Mohammed Garcia,Individual,North America,Canada,RM_19,Valid,2022-12-31,2023-04-19,2024-12-17,Onboarding Portal,Low,Annual,184748.42,-308
C101877,Alice Kumar,Individual,EMEA,UAE,RM_45,Pending Review,2023-08-10,2024-01-16,2024-10-24,Onboarding Portal,Low,Annual,22888.44,-362
C101878,Lee Smith,Individual,Africa,Kenya,RM_11,Valid,2024-09-21,2024-11-27,2026-07-19,Onboarding Portal,Low,Annual,31623.44,271
C101879,Summit Corp 1879,Corporate,APAC,India,RM_29,Valid,2023-05-22,2023-05-29,2024-02-01,Onboarding Portal,Medium,Annual,4865713.66,-628
C101880,Greenfield LLC 1880,Corporate,APAC,China,RM_41,Valid,2024-05-01,2024-05-05,2024-09-29,Batch Upload,Critical,Quarterly,31109908.88,-387
C101881,Acme Investments 1881,Corporate,North America,United States,RM_39,Valid,2022-09-19,2022-10-08,2024-04-24,Salesforce,High,Quarterly,12591224.08,-545
C101882,Priya Johnson,Individual,Oceania,New Zealand,RM_18,Valid,2023-08-08,2023-12-13,2025-11-15,Salesforce,Medium,Annual,18314.33,25
C101883,Summit Enterprises 1883,Corporate,APAC,Singapore,RM_33,Missing,2023-03-28,2023-05-10,2024-07-21,Salesforce,Medium,Annual,8861266.91,-457
C101884,Atlas LLC 1884,Corporate,Oceania,Australia,RM_21,Expired,2023-10-20,2023-10-25,2021-09-27,Batch Upload,Critical,Annual,43535919.57,-1485
C101885,Riverside Ltd 1885,Corporate,APAC,Australia,RM_19,Valid,2024-08-08,2024-11-25,2026-04-22,Onboarding Portal,Critical,Annual,29135286.43,183
C101886,Horizon Partners 1886,Corporate,North America,United States,RM_29,Expired,2023-10-17,2024-01-25,2022-10-31,Manual Entry,Medium,Semi-Annual,4158440.87,-1086
C101887,Mohammed Smith,Individual,Oceania,New Zealand,RM_43,Expired,2024-08-03,2024-11-01,2023-08-23,Manual Entry,Low,Quarterly,100559.05,-790
C101888,Acme Investments 1888,Corporate,Africa,Egypt,RM_49,Valid,2022-03-09,2022-04-01,2023-12-24,Salesforce,Medium,Annual,22019770.7,-667
C101889,John Singh,Individual,Africa,Kenya,RM_48,Valid,2023-10-03,2023-10-15,2024-05-17,Salesforce,Low,Annual,149626.62,-522
C101890,Mohammed Patel,Individual,Africa,Egypt,RM_15,Valid,2022-06-30,2023-01-06,2023-02-15,Onboarding Portal,Low,Annual,10343.52,-979
C101891,Maria Wang,Individual,North America,Mexico,RM_20,Pending Review,2022-02-21,2022-06-29,2024-05-27,Batch Upload,Medium,Quarterly,226781.44,-512
C101892,Priya Smith,Individual,EMEA,Germany,RM_36,Valid,2022-02-26,2022-07-10,2023-01-15,Onboarding Portal,Low,Annual,140463.36,-1010
C101893,Priya Patel,Individual,LATAM,Colombia,RM_12,Pending Review,2022-09-29,2023-02-04,2023-03-09,Batch Upload,Low,Semi-Annual,125470.77,-957
C101894,Pioneer LLC 1894,Corporate,Oceania,New Zealand,RM_24,Valid,2023-01-06,2023-04-08,2024-12-06,Manual Entry,Low,Semi-Annual,18590007.17,-319
C101895,Zenith Ltd 1895,Corporate,North America,Canada,RM_42,Valid,2023-12-31,2024-07-02,2026-05-29,Onboarding Portal,Critical,Annual,37452651.13,220
C101896,Greenfield Group 1896,Corporate,Oceania,Australia,RM_47,Missing,2024-02-15,2024-03-04,2025-03-02,Manual Entry,Medium,Annual,4771680.9,-233
C101897,Pioneer Partners 1897,Corporate,Africa,Egypt,RM_50,Valid,2023-11-07,2024-02-23,2024-11-05,Batch Upload,Medium,Annual,12309742.01,-350
C101898,Chen Patel,Individual,Oceania,Australia,RM_13,Valid,2022-04-26,2022-04-26,2022-10-17,Salesforce,Low,Annual,58246.0,-1100
C101899,Alice Patel,Individual,APAC,Singapore,RM_13,Expired,2023-01-12,2023-02-09,2022-02-22,Salesforce,Low,Annual,221055.1,-1337
C101900,Summit Ltd 1900,Corporate,EMEA,Netherlands,RM_09,Valid,2022-03-29,2022-06-08,2022-11-03,Batch Upload,Medium,Quarterly,7800047.98,-1083
C101901,Pioneer Enterprises 1901,Corporate,Africa,Egypt,RM_30,Valid,2022-12-05,2022-12-21,2023-10-14,Manual Entry,Critical,Semi-Annual,39626607.2,-738
C101902,Riverside Group 1902,Corporate,Africa,South Africa,RM_02,Valid,2024-05-17,2024-10-04,2025-05-07,Onboarding Portal,Critical,Semi-Annual,37744324.65,-167
C101903,Pioneer LLC 1903,Corporate,Oceania,Australia,RM_34,Valid,2022-01-28,2022-03-10,2022-06-15,Manual Entry,Medium,Annual,12253498.96,-1224
C101904,Priya Kumar,Individual,EMEA,Netherlands,RM_43,Valid,2023-01-12,2023-02-21,2024-08-13,Onboarding Portal,Medium,Semi-Annual,70033.09,-434
